Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18
;;;;;;;;;;;;;;;;;
year ;   jan ;   feb;    mar ;   apr ;   may ;   jun;    jul;    aug;    sep ;   oct ;   nov ;   dec ;    win ;    spr ;    sum  ;   aut ;    ann
1919 ; 119.6 ;  59.5;  118.0 ;  80.2 ;  29.9 ;  64.3;   49.7;   89.7;   81.1 ;  70.8 ; 101.5 ; 165.1 ;  313.1 ;  228.0 ;  203.7  ; 253.4 ; 1029.3
1920 ; 139.4 ;  94.8;  108.6 ; 106.2 ;  93.9 ;  58.5;  124.6;   71.6;   78.6 ;  75.8 ;  82.7 ; 105.3 ;  399.4 ;  308.7 ;  254.7  ; 237.1 ; 1140.1
1921 ; 149.2 ;  23.5;  102.7 ;  38.9 ;  63.0 ;  17.4;   59.6;  110.3;   53.1 ;  81.5 ;  72.9 ; 128.3 ;  278.0 ;  204.6 ;  187.3  ; 207.5 ;  900.4
1922 ; 123.0 ; 113.8;   72.0 ;  86.2 ;  62.3 ;  52.4;  117.4;   99.2;   79.6 ;  47.2 ;  65.9 ; 127.6 ;  365.1 ;  220.5 ;  269.0  ; 192.7 ; 1046.7
1923 ; 103.8 ; 153.3;   49.7 ;  79.7 ;  77.9 ;  35.7;   91.3;  128.1;  111.4 ; 155.8 ; 112.7 ; 115.0 ;  384.7 ;  207.3 ;  255.0  ; 379.9 ; 1214.4
1924 ; 103.6 ;  38.7;   37.1 ;  76.2 ; 123.0 ;  71.1;  123.2;  113.4;  133.5 ; 121.6 ;  81.4 ; 152.9 ;  257.4 ;  236.3 ;  307.7  ; 336.5 ; 1175.8
1925 ; 102.3 ; 136.9;   50.9 ;  94.2 ; 121.6 ;  13.9;   74.0;   85.7;  103.5 ; 111.3 ;  64.7 ; 109.4 ;  392.1 ;  266.8 ;  173.6  ; 279.5 ; 1068.4
1926 ; 137.2 ;  95.0;   58.9 ;  71.0 ;  74.3 ;  77.6;   79.8;   86.6;   80.1 ; 117.6 ; 164.7 ;  51.4 ;  341.6 ;  204.3 ;  244.0  ; 362.5 ; 1094.4
1927 ; 128.0 ;  76.1;   91.9 ;  80.4 ;  50.8 ; 107.3;   98.5;  133.5;  157.7 ; 110.1 ; 116.9 ;  66.1 ;  255.5 ;  223.1 ;  339.3  ; 384.7 ; 1217.4
1928 ; 205.1 ; 105.0;   94.9 ;  48.6 ;  41.2 ; 109.3;   69.9;  110.7;   62.2 ; 159.3 ; 145.4 ; 105.6 ;  376.2 ;  184.7 ;  289.9  ; 366.9 ; 1257.3
1929 ;  49.0 ;  38.6;   16.6 ;  40.9 ;  69.9 ;  61.6;   82.1;  106.7;   46.0 ; 150.6 ; 188.3 ; 213.4 ;  193.2 ;  127.4 ;  250.4  ; 384.8 ; 1063.6
1930 ; 153.5 ;  24.3;   72.5 ;  67.5 ;  59.2 ;  54.2;  103.1;  138.5;  113.7 ; 136.2 ; 142.9 ; 114.4 ;  391.2 ;  199.2 ;  295.7  ; 392.8 ; 1179.9
1931 ; 107.8 ; 100.4;   28.7 ;  87.4 ;  96.8 ; 111.9;  117.6;   98.5;   65.3 ;  63.6 ; 154.3 ;  82.0 ;  322.5 ;  213.0 ;  327.9  ; 283.2 ; 1114.2
1932 ; 137.3 ;   9.2;   71.5 ; 100.5 ; 108.0 ;  35.8;  110.4;   59.3;  109.5 ; 170.5 ;  89.5 ; 100.7 ;  228.4 ;  280.0 ;  205.6  ; 369.5 ; 1102.1
1933 ;  96.4 ; 104.8;   73.3 ;  54.6 ;  55.5 ;  61.2;   77.9;   57.2;   46.9 ; 118.3 ;  55.6 ;  32.9 ;  301.9 ;  183.4 ;  196.3  ; 220.7 ;  834.5
1934 ; 113.5 ;  21.5;   81.0 ;  97.9 ;  64.2 ;  50.3;   66.6;  102.5;   99.3 ; 127.2 ;  57.6 ; 178.0 ;  167.9 ;  243.1 ;  219.4  ; 284.2 ; 1059.7
1935 ;  63.5 ; 121.8;   43.6 ; 100.8 ;  33.8 ; 102.2;   38.7;   75.0;  152.9 ; 172.3 ; 144.2 ;  93.8 ;  363.3 ;  178.1 ;  215.9  ; 469.3 ; 1142.4
1936 ; 127.7 ;  75.2;   64.9 ;  48.4 ;  37.8 ;  80.6;  143.7;   52.2;  101.0 ;  92.9 ; 106.7 ; 132.6 ;  296.7 ;  151.2 ;  276.5  ; 300.6 ; 1063.8
1937 ; 153.9 ; 138.4;   80.8 ;  69.5 ;  67.4 ;  55.3;   85.5;   64.5;   75.7 ;  84.9 ;  46.7 ;  93.0 ;  424.9 ;  217.7 ;  205.3  ; 207.3 ; 1015.6
1938 ; 147.4 ;  58.0;   56.8 ;  14.1 ;  82.2 ;  93.8;  108.8;   85.6;   80.5 ; 171.6 ; 163.9 ; 119.0 ;  298.4 ;  153.1 ;  288.2  ; 416.0 ; 1181.7
1939 ; 147.8 ;  96.1;   79.2 ;  66.4 ;  33.1 ;  63.5;  144.8;   69.4;   47.2 ; 103.9 ; 172.5 ;  71.7 ;  363.0 ;  178.7 ;  277.6  ; 323.6 ; 1095.7
1940 ;  68.4 ;  71.5;   93.4 ;  71.3 ;  43.9 ;  27.7;  134.9;   38.2;   72.4 ; 124.9 ; 190.5 ; 107.2 ;  211.6 ;  208.6 ;  200.9  ; 387.7 ; 1044.3
1941 ;  74.3 ; 106.4;   82.5 ;  49.5 ;  64.2 ;  31.2;   82.9;  131.8;   32.9 ; 108.4 ; 104.3 ;  74.5 ;  288.0 ;  196.2 ;  245.9  ; 245.5 ;  942.9
1942 ; 125.7 ;  46.3;   68.0 ;  50.2 ;  95.7 ;  30.8;   88.9;  107.5;  103.5 ; 127.0 ;  44.8 ; 136.2 ;  246.6 ;  213.9 ;  227.2  ; 275.4 ; 1024.7
1943 ; 147.3 ;  82.7;   45.6 ;  65.6 ;  92.8 ;  76.2;   67.3;  116.1;   97.3 ; 128.0 ;  85.7 ;  64.0 ;  366.2 ;  204.0 ;  259.6  ; 311.0 ; 1068.6
1944 ; 115.8 ;  52.5;   27.9 ;  65.7 ;  60.8 ;  81.8;   74.0;   82.6;  118.4 ; 131.3 ; 165.2 ; 105.8 ;  232.4 ;  154.4 ;  238.4  ; 414.9 ; 1081.8
1945 ; 100.4 ; 110.5;   53.9 ;  50.7 ;  96.2 ;  93.8;   77.6;   72.3;   91.7 ; 118.6 ;  21.8 ; 118.4 ;  316.7 ;  200.9 ;  243.7  ; 232.1 ; 1006.0
1946 ; 114.5 ;  96.6;   50.5 ;  49.1 ;  61.0 ;  93.5;  101.2;  132.3;  146.8 ;  31.5 ; 162.6 ; 112.3 ;  329.5 ;  160.7 ;  327.0  ; 340.8 ; 1151.9
1947 ;  99.0 ;  44.1;  141.4 ; 117.7 ;  73.3 ;  82.1;   83.7;   10.4;   86.4 ;  39.7 ; 129.0 ;  82.1 ;  255.4 ;  332.4 ;  176.1  ; 255.1 ;  988.7
1948 ; 181.5 ;  78.4;   64.4 ;  68.3 ;  66.5 ; 107.3;   68.2;  138.7;  109.5 ; 107.3 ;  77.6 ; 140.0 ;  342.0 ;  199.2 ;  314.2  ; 294.5 ; 1207.9
1949 ;  90.8 ;  77.6;   58.0 ;  92.5 ;  68.6 ;  27.6;   58.6;   87.4;   58.2 ; 157.8 ; 124.9 ; 147.3 ;  308.5 ;  219.2 ;  173.7  ; 340.8 ; 1049.4
1950 ;  67.5 ; 141.2;   62.3 ;  96.4 ;  50.3 ;  61.9;  115.0;  132.3;  180.2 ;  77.7 ; 140.3 ;  79.3 ;  356.0 ;  209.0 ;  309.1  ; 398.2 ; 1204.4
1951 ; 115.0 ; 109.9;  106.3 ;  88.5 ;  65.4 ;  44.4;   72.8;  135.1;   86.4 ;  40.7 ; 193.2 ; 140.8 ;  304.1 ;  260.2 ;  252.4  ; 320.3 ; 1198.5
1952 ; 108.1 ;  39.9;   81.1 ;  60.9 ;  66.3 ;  68.9;   51.4;  116.4;   91.0 ; 120.5 ;  95.0 ; 110.1 ;  288.8 ;  208.3 ;  236.6  ; 306.5 ; 1009.5
1953 ;  50.4 ;  62.1;   34.2 ;  82.0 ;  69.9 ;  62.5;  119.2;   95.4;  104.1 ;  79.0 ; 118.3 ;  74.5 ;  222.6 ;  186.1 ;  277.0  ; 301.5 ;  951.6
1954 ;  88.1 ;  93.6;   85.3 ;  29.2 ;  94.0 ;  93.5;   95.8;  118.0;  118.7 ; 171.1 ; 181.7 ; 138.0 ;  256.2 ;  208.6 ;  307.3  ; 471.5 ; 1307.0
1955 ;  87.7 ;  76.0;   53.3 ;  49.0 ;  99.1 ;  82.1;   30.4;   31.4;   80.0 ;  96.3 ;  64.6 ; 147.0 ;  301.7 ;  201.4 ;  143.9  ; 240.9 ;  897.0
1956 ; 120.7 ;  42.5;   45.3 ;  48.3 ;  44.5 ;  76.5;  122.9;  161.4;  105.4 ;  81.9 ;  58.0 ; 140.0 ;  310.2 ;  138.1 ;  360.7  ; 245.2 ; 1047.3
1957 ; 120.1 ;  99.3;   92.3 ;  27.4 ;  51.5 ;  57.2;  123.0;  121.6;  120.4 ; 102.0 ;  65.4 ; 119.3 ;  359.5 ;  171.2 ;  301.9  ; 287.8 ; 1099.6
1958 ; 113.7 ; 117.6;   51.3 ;  43.7 ;  94.8 ; 100.3;  106.8;  110.4;  119.0 ; 101.9 ;  55.0 ; 120.3 ;  350.6 ;  189.8 ;  317.5  ; 275.9 ; 1134.7
1959 ; 102.7 ;  25.0;   73.5 ;  91.6 ;  34.7 ;  61.8;   93.4;   43.7;   23.2 ; 117.7 ; 145.2 ; 176.6 ;  248.0 ;  199.8 ;  198.9  ; 286.2 ;  989.2
1960 ; 126.9 ;  98.5;   51.3 ;  68.5 ;  46.6 ;  58.6;  111.0;  118.1;  100.6 ; 146.6 ; 147.0 ; 124.9 ;  402.0 ;  166.5 ;  287.8  ; 394.1 ; 1198.6
1961 ; 118.0 ;  95.3;   43.3 ;  99.8 ;  47.0 ;  52.3;   84.8;  109.0;  104.1 ; 145.0 ;  80.8 ; 102.5 ;  338.3 ;  190.1 ;  246.1  ; 329.8 ; 1082.0
1962 ; 151.4 ;  71.6;   50.9 ;  71.7 ;  74.3 ;  42.8;   64.8;  142.8;  123.0 ;  54.4 ;  78.6 ; 104.6 ;  325.5 ;  196.9 ;  250.4  ; 256.0 ; 1030.9
1963 ;  32.6 ;  34.3;  120.6 ;  82.5 ;  76.9 ;  87.5;   64.0;  113.4;   88.8 ;  92.0 ; 168.6 ;  39.7 ;  171.5 ;  280.0 ;  264.9  ; 349.4 ; 1000.9
1964 ;  43.7 ;  38.0;   80.9 ;  77.9 ;  75.0 ;  77.7;   68.8;   87.4;   74.5 ;  79.6 ;  86.7 ; 128.4 ;  121.3 ;  233.8 ;  233.9  ; 240.8 ;  918.6
1965 ; 122.7 ;  24.6;   76.6 ;  80.8 ;  70.8 ;  89.6;  101.5;   89.9;  141.7 ;  70.8 ; 106.5 ; 163.2 ;  275.7 ;  228.2 ;  281.0  ; 319.0 ; 1138.8
1966 ;  64.9 ; 126.1;   75.4 ;  91.3 ;  86.4 ; 104.8;   73.1;  100.3;   74.9 ; 124.9 ; 106.8 ; 159.0 ;  354.1 ;  253.1 ;  278.1  ; 306.7 ; 1187.8
1967 ;  83.5 ; 109.1;  106.6 ;  56.2 ; 131.7 ;  50.8;   78.9;   83.8;  116.5 ; 196.8 ;  92.9 ;  97.5 ;  351.5 ;  294.5 ;  213.5  ; 406.2 ; 1204.2
1968 ; 104.4 ;  53.7;   92.8 ;  67.3 ;  84.2 ;  79.2;   98.0;   67.8;  135.4 ; 132.2 ;  75.8 ;  81.2 ;  255.6 ;  244.3 ;  244.9  ; 343.4 ; 1071.9
1969 ; 111.6 ;  72.2;   59.6 ;  64.4 ; 108.4 ;  67.1;   70.6;   76.9;   70.1 ;  59.1 ; 144.2 ;  98.2 ;  265.0 ;  232.5 ;  214.6  ; 273.3 ; 1002.4
1970 ; 108.6 ; 107.2;   78.0 ;  92.8 ;  41.7 ;  53.6;   98.5;   94.7;   97.1 ; 111.1 ; 174.1 ;  63.0 ;  314.0 ;  212.6 ;  246.8  ; 382.3 ; 1120.5
1971 ; 113.3 ;  59.1;   75.8 ;  54.8 ;  57.9 ;  89.1;   57.4;  106.4;   37.0 ; 102.7 ; 113.5 ;  68.5 ;  235.4 ;  188.5 ;  252.9  ; 253.1 ;  935.3
1972 ; 116.7 ;  81.4;   77.8 ;  89.0 ;  89.5 ;  92.5;   57.9;   52.9;   36.2 ;  48.1 ; 126.2 ; 118.3 ;  266.5 ;  256.3 ;  203.3  ; 210.5 ;  986.4
1973 ;  69.7 ;  68.9;   42.7 ;  72.2 ;  85.6 ;  68.3;   86.5;   83.0;   86.6 ;  62.1 ;  96.7 ; 106.4 ;  256.9 ;  200.5 ;  237.7  ; 245.4 ;  928.8
1974 ; 172.3 ; 112.2;   53.1 ;  14.6 ;  55.4 ;  64.8;   87.8;   93.0;  145.1 ;  95.2 ; 148.1 ; 139.1 ;  390.9 ;  123.1 ;  245.6  ; 388.4 ; 1180.7
1975 ; 168.5 ;  36.5;   70.5 ;  80.7 ;  41.8 ;  35.7;   80.1;   61.7;  128.7 ;  53.5 ;  95.8 ;  67.9 ;  344.0 ;  193.0 ;  177.5  ; 278.0 ;  921.4
1976 ; 111.4 ;  61.9;   77.4 ;  35.8 ;  84.5 ;  38.6;   44.4;   24.2;  141.6 ; 163.4 ;  98.4 ;  92.6 ;  241.1 ;  197.6 ;  107.3  ; 403.4 ;  974.2
1977 ; 103.3 ; 132.4;   94.4 ;  80.4 ;  56.1 ;  77.1;   38.9;   97.0;   80.7 ; 107.0 ; 142.4 ;  93.7 ;  328.3 ;  230.9 ;  213.1  ; 330.0 ; 1103.5
1978 ; 126.8 ;  84.9;  114.4 ;  47.9 ;  38.7 ;  62.0;   84.9;   77.1;  102.3 ;  52.4 ; 113.6 ; 157.3 ;  305.4 ;  200.9 ;  224.0  ; 268.3 ; 1062.2
1979 ;  94.4 ;  53.6;  143.9 ;  75.8 ; 107.3 ;  51.0;   57.3;  107.2;   73.3 ; 101.4 ; 136.0 ; 170.2 ;  305.3 ;  327.0 ;  215.5  ; 310.8 ; 1171.5
1980 ;  90.8 ;  93.8;  102.6 ;  18.4 ;  28.4 ; 125.4;   84.3;  103.6;  109.2 ; 148.4 ; 119.5 ; 130.7 ;  354.7 ;  149.3 ;  313.4  ; 377.2 ; 1155.2
1981 ;  97.8 ;  69.6;  153.9 ;  49.1 ;  89.4 ;  66.7;   66.5;   45.9;  172.4 ; 157.2 ; 125.7 ;  87.5 ;  298.1 ;  292.4 ;  179.1  ; 455.3 ; 1181.7
1982 ; 102.1 ;  73.1;  120.4 ;  30.9 ;  60.7 ;  99.0;   39.7;  110.3;  119.7 ; 141.0 ; 161.4 ; 140.8 ;  262.7 ;  212.0 ;  249.0  ; 422.1 ; 1199.1
1983 ; 149.9 ;  46.7;   98.8 ;  89.9 ; 105.5 ;  51.0;   38.3;   38.6;  123.1 ; 140.7 ;  51.1 ; 151.4 ;  337.3 ;  294.2 ;  127.9  ; 314.9 ; 1085.0
1984 ; 170.2 ;  77.5;   73.9 ;  28.3 ;  45.5 ;  51.8;   36.7;   56.5;  131.5 ; 137.3 ; 171.3 ; 109.7 ;  399.0 ;  147.7 ;  145.0  ; 440.0 ; 1090.1
1985 ;  76.4 ;  35.2;   77.3 ;  84.7 ;  68.8 ;  90.5;  105.7;  158.3;  100.2 ;  59.3 ;  98.8 ; 147.2 ;  221.3 ;  230.8 ;  354.5  ; 258.2 ; 1102.3
1986 ; 146.4 ;  17.3;  110.7 ;  84.8 ; 118.4 ;  49.3;   66.6;  120.5;   35.4 ; 118.1 ; 158.0 ; 188.0 ;  310.8 ;  313.9 ;  236.4  ; 311.5 ; 1213.4
1987 ;  45.1 ;  68.6;  112.4 ;  64.9 ;  55.0 ; 103.4;   85.5;   87.1;   93.7 ; 164.1 ;  91.2 ;  89.8 ;  301.7 ;  232.2 ;  276.0  ; 349.0 ; 1060.8
1988 ; 169.9 ;  90.3;  126.6 ;  52.8 ;  58.5 ;  37.0;  150.5;  117.0;   93.1 ; 118.6 ;  65.2 ;  81.2 ;  350.0 ;  237.9 ;  304.6  ; 277.0 ; 1160.9
1989 ;  97.3 ; 137.8;  124.5 ;  79.2 ;  32.0 ;  62.8;   42.0;  102.6;   58.9 ; 128.5 ;  60.4 ; 119.0 ;  316.3 ;  235.6 ;  207.4  ; 247.9 ; 1045.1
1990 ; 169.9 ; 193.3;   94.7 ;  60.2 ;  35.6 ;  93.8;   49.4;   72.8;   82.2 ; 142.6 ;  79.0 ; 130.4 ;  482.2 ;  190.5 ;  216.0  ; 303.8 ; 1203.7
1991 ; 111.4 ;  70.4;   94.1 ;  90.8 ;  22.6 ; 103.5;   76.5;   43.3;   84.0 ; 107.2 ; 138.3 ;  82.6 ;  312.2 ;  207.6 ;  223.2  ; 329.5 ; 1024.7
1992 ;  78.8 ;  89.6;  127.9 ;  91.1 ;  58.9 ;  39.2;   86.7;  162.9;  118.2 ;  95.9 ; 161.3 ; 107.0 ;  251.0 ;  277.9 ;  288.8  ; 375.4 ; 1217.5
1993 ; 175.5 ;  33.3;   58.8 ; 102.6 ;  98.7 ;  68.4;   94.5;   62.1;   99.7 ;  94.0 ;  73.5 ; 188.8 ;  315.8 ;  260.1 ;  224.9  ; 267.1 ; 1149.7
1994 ; 154.1 ;  88.5;  146.3 ;  94.5 ;  49.6 ;  62.8;   54.3;   82.7;  103.1 ;  98.4 ; 108.0 ; 174.2 ;  431.4 ;  290.4 ;  199.8  ; 309.5 ; 1216.5
1995 ; 181.0 ; 143.0;   94.1 ;  40.7 ;  59.7 ;  29.7;   57.9;   18.4;  135.5 ; 117.3 ;  99.8 ;  73.4 ;  498.2 ;  194.5 ;  105.9  ; 352.5 ; 1050.3
1996 ;  74.7 ; 101.8;   48.7 ;  73.0 ;  65.6 ;  42.3;   55.2;   78.5;   44.3 ; 136.6 ; 147.7 ;  66.9 ;  249.9 ;  187.3 ;  175.9  ; 328.5 ;  935.2
1997 ;  29.0 ; 168.3;   66.9 ;  43.1 ;  87.3 ; 115.9;   63.9;   83.8;   61.7 ;  72.4 ; 123.2 ; 133.1 ;  264.2 ;  197.3 ;  263.7  ; 257.3 ; 1048.7
1998 ; 134.1 ;  81.9;  105.2 ; 121.1 ;  41.3 ; 121.8;   93.0;   78.9;   92.6 ; 187.7 ; 118.4 ; 122.5 ;  349.1 ;  267.6 ;  293.7  ; 398.7 ; 1298.5
1999 ; 164.9 ;  83.2;   88.7 ;  88.6 ;  75.9 ;  93.8;   46.1;   91.9;  140.2 ;  93.4 ; 109.6 ; 195.5 ;  370.6 ;  253.2 ;  231.8  ; 343.2 ; 1271.8
2000 ; 101.9 ; 131.6;   67.7 ; 123.8 ;  77.6 ;  58.3;   59.7;   85.3;  133.8 ; 199.6 ; 176.4 ; 156.7 ;  429.0 ;  269.1 ;  203.4  ; 509.8 ; 1372.5
2001 ;  78.9 ;  96.9;   85.6 ;  89.6 ;  43.3 ;  58.0;   81.6;   96.8;   88.9 ; 165.1 ;  94.9 ;  69.8 ;  332.5 ;  218.4 ;  236.4  ; 348.9 ; 1049.4
2002 ; 134.4 ; 175.2;   75.5 ;  68.0 ; 101.6 ;  86.7;   98.4;   73.8;   40.6 ; 153.8 ; 163.1 ; 109.2 ;  379.4 ;  245.1 ;  258.9  ; 357.5 ; 1280.4
2003 ; 114.0 ;  48.4;   53.6 ;  50.4 ;  98.1 ;  71.2;   78.3;   26.7;   53.8 ;  63.9 ; 120.2 ; 121.7 ;  271.6 ;  202.1 ;  176.1  ; 237.9 ;  900.1
2004 ; 151.1 ;  74.3;   70.1 ;  93.1 ;  51.1 ;  84.7;   70.4;  159.8;  103.0 ; 165.3 ;  75.2 ; 110.8 ;  347.0 ;  214.3 ;  315.0  ; 343.5 ; 1208.9
2005 ; 126.5 ;  69.8;   72.9 ;  91.0 ;  72.6 ;  71.6;   59.4;   85.4;   92.0 ; 141.6 ; 116.1 ;  80.5 ;  307.2 ;  236.5 ;  216.5  ; 349.7 ; 1079.6
2006 ;  59.3 ;  65.0;  110.5 ;  67.4 ; 112.6 ;  42.1;   53.1;   92.0;  102.4 ; 142.7 ; 153.2 ; 172.8 ;  204.9 ;  290.5 ;  187.2  ; 398.3 ; 1173.2
2007 ; 152.9 ; 110.1;   88.2 ;  26.6 ; 114.2 ; 136.2;  134.7;   85.8;   66.9 ;  64.5 ; 101.3 ; 114.3 ;  435.7 ;  229.0 ;  356.8  ; 232.7 ; 1195.7
2008 ; 189.3 ;  81.8;  122.5 ;  76.1 ;  47.8 ;  78.7;  108.2;  134.8;  105.8 ; 154.8 ; 105.9 ;  87.5 ;  385.3 ;  246.5 ;  321.7  ; 366.5 ; 1293.2
2009 ; 119.3 ;  59.8;   79.0 ;  60.0 ;  81.7 ;  61.7;  145.5;  114.7;   63.8 ; 107.4 ; 215.0 ; 100.2 ;  266.6 ;  220.7 ;  321.9  ; 386.2 ; 1208.1
2010 ;  79.4 ;  74.5;   78.6 ;  47.5 ;  38.9 ;  38.4;  107.0;   97.5;  113.3 ; 100.5 ; 122.7 ;  47.1 ;  254.1 ;  165.1 ;  242.8  ; 336.5 ;  945.4
2011 ; 102.2 ; 113.8;   49.4 ;  35.7 ; 100.7 ;  84.7;   75.7;  105.4;  107.4 ; 122.0 ;  99.0 ; 166.6 ;  263.1 ;  185.9 ;  265.8  ; 328.4 ; 1162.6
2012 ; 110.1 ;  59.4;   36.7 ; 128.2 ;  65.6 ; 149.0;  118.4;  111.3;  111.8 ; 125.6 ; 135.1 ; 178.3 ;  336.1 ;  230.5 ;  378.7  ; 372.5 ; 1329.7
2013 ; 109.7 ;  59.6;   64.4 ;  62.9 ;  91.8 ;  48.5;   65.2;   72.2;   71.0 ; 162.6 ;  90.4 ; 185.5 ;  347.7 ;  219.2 ;  185.9  ; 324.1 ; 1084.0
2014 ; 187.0 ; 167.8;   79.8 ;  67.5 ;  99.4 ;  54.5;   64.3;  137.9;   22.5 ; 157.4 ; 123.3 ; 131.4 ;  540.3 ;  246.7 ;  256.7  ; 303.2 ; 1292.8
2015 ; 153.5 ;  79.9;   94.9 ;  45.5 ; 109.9 ;  56.2;  107.6;  104.7;   52.1 ;  72.1 ; 172.0 ; 216.9 ;  364.8 ;  250.3 ;  268.6  ; 296.2 ; 1265.3
2016 ; 178.7 ; 110.1;   83.8 ;  77.3 ;  61.4 ;  96.1;   78.5;   85.2;   96.3 ;  47.0 ; 105.0 ;  77.3 ;  505.7 ;  222.5 ;  259.7  ; 248.4 ; 1096.7
2017 ;  76.0 ;  93.4;   97.7 ;  33.2 ;  57.2 ; 110.5;  101.3;  102.3;  117.2 ; 101.4 ; 107.7 ; 120.6 ;  246.6 ;  188.1 ;  314.1  ; 326.4 ; 1118.5
2018 ; 132.4 ;  68.6;  103.9 ;  83.9 ;  47.8 ;  34.7;   54.2;   83.1;  101.4 ; 104.3 ; 121.7 ; 117.7 ;  321.6 ;  235.6 ;  171.9  ; 327.4 ; 1053.6
2019 ;  64.6 ;  71.1;  129.0 ;  48.6 ;  63.7 ; 109.0;   89.1;  132.6;  126.1 ; 139.9 ; 119.1 ; 139.6 ;  253.4 ;  241.2 ;  330.8  ; 385.1 ; 1232.3
2020 ; 121.3 ; 213.6;   78.6 ;  30.1 ;  32.9 ; 107.6;   96.0;  122.0;   77.3 ; 182.4 ; 105.0 ; 169.4 ;  474.4 ;  141.6 ;  325.6  ; 364.7 ; 1336.3
2021 ; 137.6 ; 102.9;   84.3 ;  20.1 ; 119.5 ;      ;       ;       ;        ;       ;       ;       ;  409.9 ;  223.9 ;         ;       ;       
